No,Year,Month,date,1st_visit,f1_gender,f3_occupation,tf_mnth,tf_date,City_residence,Purpose_grp,tf_purpose,Purpose,length_stay,totshopping_$,totfnb_$,totexp_$
7709,2014,September,2014-09-08T00:00:00.000Z,No,Female,"Executive (sales, administration)",9,2014-09-08T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,116.82109390404136,94.3223633362275,274.02503279775385
7710,2014,September,2014-09-08T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-08T00:00:00.000Z,Bogor,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,3 days,403.3210939040414,104.80262592914167,1689.3407883726038
7711,2014,September,2014-09-08T00:00:00.000Z,No,Female,"Executive (sales, administration)",9,2014-09-08T00:00:00.000Z,Kalimantan,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,193.32109390404136,566.2105037165667,1927.1744547634642
7712,2014,September,2014-09-08T00:00:00.000Z,Yes,Female,"Executive (sales, administration)",9,2014-09-08T00:00:00.000Z,Kalimantan,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,143.32109390404136,566.2105037165667,1877.1744547634642
7713,2014,September,2014-09-08T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",9,2014-09-08T00:00:00.000Z,Jakarta,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,1 day,93.32109390404136,330.12827167679626,1067.9855150450587
7714,2014,September,2014-09-09T00:00:00.000Z,Yes,Male,"Mager (CEO, company director, senior mager)",9,2014-09-09T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,243.32109390404136,55.021378612799374,321.9230633508976
7715,2014,September,2014-09-09T00:00:00.000Z,Yes,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",9,2014-09-09T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,443.3210939040414,104.80262592914167,1681.2250327977526
7716,2014,September,2014-09-09T00:00:00.000Z,No,Female,"Executive (sales, administration)",9,2014-09-09T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,day-surgery,Day-surgery,2 days,243.32109390404136,141.48354500434124,1268.1528811325336
7717,2014,September,2014-09-09T00:00:00.000Z,No,Male,"Executive (sales, administration)",9,2014-09-09T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,493.3210939040414,89.08223203977042,1705.0243763154674
7718,2014,September,2014-09-09T00:00:00.000Z,No,Female,"Businessman (large company, > 250 people)",9,2014-09-09T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,2 days,1218.3210939040414,235.80590834056875,27792.11547086609
7719,2014,September,2014-09-09T00:00:00.000Z,Yes,Female,Student,9,2014-09-09T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,249.32109390404136,31.4407877787425,1392.9026694615252
7720,2014,September,2014-09-09T00:00:00.000Z,Yes,Female,Student,9,2014-09-09T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,5 days,93.32109390404136,0.0,108.41267203783777
7721,2014,September,2014-09-09T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-09T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,15-29 days,93.32109390404136,0.0,95.67915298744705
7722,2014,September,2014-09-09T00:00:00.000Z,No,Male,"Businessman (medium size company, 50 -250 people)",9,2014-09-09T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,2 days,453.3210939040414,157.2039388937125,1730.824333376945
7723,2014,September,2014-09-09T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-09T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,8-10 days,93.32109390404136,0.0,93.32109390404136
7724,2014,September,2014-09-09T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",9,2014-09-09T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,93.32109390404136,0.0,117.42569786774395
7725,2014,September,2014-09-09T00:00:00.000Z,No,Male,Student,9,2014-09-09T00:00:00.000Z,Jakarta,Leisure,stopover,Stopover,1 day,133.32109390404136,62.88157555748499,353.40660835523886
7726,2014,September,2014-09-09T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-09T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,293.3210939040414,47.16118166811375,638.9749294843748
7727,2014,September,2014-09-09T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-09T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,Under 1 day,188.32109390404136,7.860196944685624,196.18129084872697
7728,2014,September,2014-09-09T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-09T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,2 days,133.32109390404136,39.30098472342812,1186.3736983639214
7729,2014,September,2014-09-09T00:00:00.000Z,No,Female,Retired,9,2014-09-09T00:00:00.000Z,Bali,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,1 day,93.32109390404136,37.728945334491,806.1111951435321
7730,2014,September,2014-09-10T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-10T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,93.32109390404136,52.401312964570835,177.1631946473547
7731,2014,September,2014-09-10T00:00:00.000Z,No,Female,Unemployed,9,2014-09-10T00:00:00.000Z,Surabaya,Leisure,visiting friends/relatives,Visiting friends/relatives,15-29 days,93.32109390404136,33.686558334366964,132.62207862746948
7732,2014,September,2014-09-10T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-10T00:00:00.000Z,Batam,Leisure,stopover,Stopover,1 day,93.32109390404136,78.7724597128899,894.1744343184221
7733,2014,September,2014-09-10T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",9,2014-09-10T00:00:00.000Z,Jakarta,Business+Accompanying Pax,general business purpose,General business purpose,2 days,173.32109390404136,157.2039388937125,770.6960617001488
7734,2014,September,2014-09-10T00:00:00.000Z,No,Female,Retired,9,2014-09-10T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,5 days,193.32109390404136,0.0,193.32109390404136
7735,2014,September,2014-09-10T00:00:00.000Z,No,Female,"Businessman (large company, > 250 people)",9,2014-09-10T00:00:00.000Z,Jakarta,Business+Accompanying Pax,general business purpose,General business purpose,2 days,93.32109390404136,31.440787778742497,1016.4698324653042
7736,2014,September,2014-09-10T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-10T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,93.32109390404136,0.0,93.32109390404136
7737,2014,September,2014-09-10T00:00:00.000Z,No,Female,Student,9,2014-09-10T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,93.32109390404136,314.407877787425,486.3309411383226
7738,2014,September,2014-09-10T00:00:00.000Z,No,Female,Student,9,2014-09-10T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,8-10 days,193.32109390404136,17.46710432152361,217.77503995417442
7739,2014,September,2014-09-10T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-10T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,8-10 days,123.32109390404136,34.93420864304722,172.22898600430744
7740,2014,September,2014-09-10T00:00:00.000Z,No,Female,Student,9,2014-09-10T00:00:00.000Z,Yogyakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,15-29 days,93.32109390404136,25.152630222994,124.76188168278387
7741,2014,September,2014-09-10T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-10T00:00:00.000Z,Yogyakarta,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",2 days,93.32109390404136,0.0,132.62207862746948
7742,2014,September,2014-09-10T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-10T00:00:00.000Z,Yogyakarta,Leisure,visiting an international student studying in singapore,Visiting an international student studying in Singapore,3 days,233.32109390404136,78.60196944685624,541.6778347365578
7743,2014,September,2014-09-10T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-10T00:00:00.000Z,Yogyakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,7 days,643.3210939040414,0.0,650.0584055709147
7744,2014,September,2014-09-10T00:00:00.000Z,No,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",9,2014-09-10T00:00:00.000Z,Surabaya,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for day surgery,Accompanying a Healthcare/medical visitor for Day surgery,5 days,193.32109390404136,0.0,1705.8974090155384
7745,2014,September,2014-09-10T00:00:00.000Z,No,Female,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-10T00:00:00.000Z,Surabaya,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,2 days,193.32109390404136,117.90295417028437,1122.7931075298645
7746,2014,September,2014-09-10T00:00:00.000Z,No,Male,"Executive (sales, administration)",9,2014-09-10T00:00:00.000Z,Jakarta,Business+Accompanying Pax,general business purpose,General business purpose,4 days,93.32109390404136,0.0,605.8966734440083
7747,2014,September,2014-09-10T00:00:00.000Z,No,Female,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-10T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,178.32109390404136,104.80262592914167,293.6039824260972
7748,2014,September,2014-09-10T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-10T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,198.32109390404136,78.60196944685624,308.3638511296401
7749,2014,September,2014-09-10T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",9,2014-09-10T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,2 days,393.3210939040414,55.021378612799374,1543.534880032035
7750,2014,September,2014-09-11T00:00:00.000Z,No,Female,Student,9,2014-09-11T00:00:00.000Z,Bandung,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,93.32109390404136,41.92105037165667,579.7724200940038
7751,2014,September,2014-09-11T00:00:00.000Z,Yes,Female,Student,9,2014-09-11T00:00:00.000Z,Malang,Leisure,stopover,Stopover,1 day,106.32109390404136,18.8644726672455,140.90596046065812
7752,2014,September,2014-09-11T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-11T00:00:00.000Z,Surabaya,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,2 days,93.32109390404136,15.720393889371248,324.76188168278384
7753,2014,September,2014-09-11T00:00:00.000Z,No,Male,Retired,9,2014-09-11T00:00:00.000Z,Surabaya,Leisure,visiting friends/relatives,Visiting friends/relatives,30-59 days,123.32109390404136,2.6200656482285414,127.51319894120702
7754,2014,September,2014-09-11T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-11T00:00:00.000Z,Surabaya,Leisure,visiting friends/relatives,Visiting friends/relatives,15-29 days,93.32109390404136,0.0,93.32109390404136
7755,2014,September,2014-09-11T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",9,2014-09-11T00:00:00.000Z,Bali,Leisure,to shop/attend shopping events in singapore,To shop/attend shopping events in Singapore,1 day,393.3210939040414,188.644726672455,959.2552739214063
7756,2014,September,2014-09-11T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-11T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,4 days,189.32109390404136,78.60196944685624,2998.743233193197
7757,2014,September,2014-09-11T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-11T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,2 days,93.32109390404136,52.401312964570835,350.0875274304384
7758,2014,September,2014-09-11T00:00:00.000Z,No,Male,Others (specify),9,2014-09-11T00:00:00.000Z,Bekasi,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,5 days,143.32109390404136,62.88157555748499,235.06714212877188
7759,2014,September,2014-09-11T00:00:00.000Z,Yes,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-11T00:00:00.000Z,Sulawesi,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,409.26109390404133,24.5,448.25157009451755
7760,2014,September,2014-09-11T00:00:00.000Z,No,Female,"Businessman (medium size company, 50 -250 people)",9,2014-09-11T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,93.32109390404136,78.60196944685624,496.8112037312368
7761,2014,September,2014-09-12T00:00:00.000Z,No,Female,Student,9,2014-09-12T00:00:00.000Z,Yogyakarta,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",4 days,103.32109390404136,117.90295417028437,408.07847932975227
7762,2014,September,2014-09-12T00:00:00.000Z,No,Female,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",9,2014-09-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,5 days,253.32109390404136,62.88157555748499,473.40660835523886
7763,2014,September,2014-09-12T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",9,2014-09-12T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,1 day,123.32109390404136,62.88157555748499,971.352319751122
7764,2014,September,2014-09-12T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-12T00:00:00.000Z,Jakarta,Business+Accompanying Pax,general business purpose,General business purpose,1 day,493.3210939040414,314.407877787425,854.89015335958
7765,2014,September,2014-09-12T00:00:00.000Z,No,Female,"Mager (CEO, company director, senior mager)",9,2014-09-12T00:00:00.000Z,Jakarta,Leisure,to take or join a regional or international cruise,To take or join a regional or international cruise,2 days,116.82109390404136,98.0,284.5732940829746
7766,2014,September,2014-09-12T00:00:00.000Z,No,Female,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,173.32109390404136,94.3223633362275,561.7297751257731
7767,2014,September,2014-09-13T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",9,2014-09-13T00:00:00.000Z,Yogyakarta,Business+Accompanying Pax,general business purpose,General business purpose,6 days,189.32109390404136,0.0,759.1326870179176
7768,2014,September,2014-09-13T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-13T00:00:00.000Z,Yogyakarta,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,3 days,123.32109390404136,78.60196944685624,774.8473961339813
7769,2014,September,2014-09-13T00:00:00.000Z,No,Female,Student,9,2014-09-13T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,193.32109390404136,145.16118166811376,1116.9108470007259
7770,2014,September,2014-09-13T00:00:00.000Z,No,Female,Student,9,2014-09-13T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,293.3210939040414,47.16118166811375,1067.2370997945695
7771,2014,September,2014-09-13T00:00:00.000Z,Yes,Female,Homemaker (Full time),9,2014-09-13T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,243.32109390404136,157.2039388937125,400.52503279775385
7772,2014,September,2014-09-13T00:00:00.000Z,No,Male,Student,9,2014-09-13T00:00:00.000Z,East Java,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,113.32109390404136,116.86447266724551,969.5167059051983
7773,2014,September,2014-09-13T00:00:00.000Z,No,Male,Retired,9,2014-09-13T00:00:00.000Z,Surabaya,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,4 days,93.32109390404136,13.100328241142709,521.2668052999245
7774,2014,September,2014-09-13T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-13T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,4 days,303.3210939040414,39.30098472342812,366.20266946152634
7775,2014,September,2014-09-13T00:00:00.000Z,Yes,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",9,2014-09-13T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,93.32109390404136,0.0,93.32109390404136
7776,2014,September,2014-09-13T00:00:00.000Z,No,Male,Others (specify),9,2014-09-13T00:00:00.000Z,Yogyakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,693.3210939040414,39.38622985644495,732.7073237604864
7777,2014,September,2014-09-13T00:00:00.000Z,No,Female,Student,9,2014-09-13T00:00:00.000Z,Yogyakarta,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,93.32109390404136,0.0,96.46517268191562
7778,2014,September,2014-09-13T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",9,2014-09-13T00:00:00.000Z,Batam,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,93.32109390404136,78.60196944685624,203.3638511296401
7779,2014,September,2014-09-13T00:00:00.000Z,No,Female,"Executive (sales, administration)",9,2014-09-13T00:00:00.000Z,Batam,Leisure,to shop/attend shopping events in singapore,To shop/attend shopping events in Singapore,Under 1 day,593.3210939040414,26.2574865709633,639.2716954032271
7780,2014,September,2014-09-13T00:00:00.000Z,Yes,Male,Others (specify),9,2014-09-13T00:00:00.000Z,Sulawesi,Business+Accompanying Pax,company sponsored holiday,Company sponsored holiday,1 day,413.1410939040413,14.9803921568627,529.0871723354138
7781,2014,September,2014-09-13T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-13T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,193.32109390404136,32.821858213704125,258.9648103314496
7782,2014,September,2014-09-13T00:00:00.000Z,No,Male,"Executive (sales, administration)",9,2014-09-13T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,119.97109390404137,24.5,158.96157009451755
7783,2014,September,2014-09-13T00:00:00.000Z,No,Female,Unemployed,9,2014-09-13T00:00:00.000Z,Kalimantan,Leisure,visiting friends/relatives,Visiting friends/relatives,15-29 days,363.3210939040414,10.480262592914167,386.90168473809825
7784,2014,September,2014-09-13T00:00:00.000Z,No,Male,Others (specify),9,2014-09-13T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,111.32109390404136,26.2574865709633,150.7073237604863
7785,2014,September,2014-09-13T00:00:00.000Z,No,Male,Others (specify),9,2014-09-13T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,118.32109390404136,24.5,157.31157009451755
7786,2014,September,2014-09-13T00:00:00.000Z,No,Female,"Executive (sales, administration)",9,2014-09-13T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,113.32109390404136,24.5,152.31157009451755
7787,2014,September,2014-09-13T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",9,2014-09-13T00:00:00.000Z,Batam,Leisure,visiting friends/relatives,Visiting friends/relatives,Under 1 day,93.32109390404136,196.93114928222474,290.2522431862661
7788,2014,September,2014-09-13T00:00:00.000Z,No,Female,Student,9,2014-09-13T00:00:00.000Z,Batam,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,Under 1 day,108.32109390404136,8.752495523654433,161.34754216559716
7789,2014,September,2014-09-13T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-13T00:00:00.000Z,Batam,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,93.32109390404136,0.0,134.1941180164066
7790,2014,September,2014-09-13T00:00:00.000Z,No,Female,Student,9,2014-09-13T00:00:00.000Z,Yogyakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,1 day,93.32109390404136,0.0,93.32109390404136
7791,2014,September,2014-09-13T00:00:00.000Z,Yes,Female,Student,9,2014-09-13T00:00:00.000Z,Yogyakarta,Education+Accompanying Pax,school trips,School trips,2 days,103.32109390404136,129.4407877787425,1011.1904531113547
7792,2014,September,2014-09-13T00:00:00.000Z,No,Male,Retired,9,2014-09-13T00:00:00.000Z,Bali,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,5 days,143.32109390404136,78.60196944685624,375.9829234667358
7793,2014,September,2014-09-13T00:00:00.000Z,No,Female,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",9,2014-09-13T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,2 days,113.32109390404136,0.0,125.89740901553836
7794,2014,September,2014-09-13T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-13T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,2 days,153.32109390404136,157.2039388937125,1459.298031147005
7795,2014,September,2014-09-14T00:00:00.000Z,No,Female,"Businessman (large company, > 250 people)",9,2014-09-14T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,day-surgery,Day-surgery,2 days,293.3210939040414,157.2039388937125,790.2840482767208
7796,2014,September,2014-09-14T00:00:00.000Z,No,Male,"Executive (sales, administration)",9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,443.3210939040414,115.28288852205584,1702.185557983581
7797,2014,September,2014-09-14T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",9,2014-09-14T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,day-surgery,Day-surgery,2 days,393.3210939040414,0.0,424.76188168278384
7798,2014,September,2014-09-14T00:00:00.000Z,Yes,Male,"Businessman (large company, > 250 people)",9,2014-09-14T00:00:00.000Z,Jakarta,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,2 days,393.3210939040414,314.407877787425,1518.6638406065824
7799,2014,September,2014-09-14T00:00:00.000Z,Yes,Female,"Businessman (medium size company, 50 -250 people)",9,2014-09-14T00:00:00.000Z,Jakarta,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,2 days,393.3210939040414,267.24669611931125,1345.7395078234986
7800,2014,September,2014-09-14T00:00:00.000Z,No,Male,Student,9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,393.3210939040414,0.0,419.5217503863268
7801,2014,September,2014-09-14T00:00:00.000Z,No,Male,Student,9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,168.32109390404136,31.4407877787425,627.8306366753617
7802,2014,September,2014-09-14T00:00:00.000Z,No,Female,Student,9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,8-10 days,223.32109390404136,39.30098472342812,282.2725709891835
7803,2014,September,2014-09-14T00:00:00.000Z,No,Female,Student,9,2014-09-14T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,173.32109390404136,78.60196944685624,330.52503279775385
7804,2014,September,2014-09-14T00:00:00.000Z,No,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,1 day,133.32109390404136,0.0,133.32109390404136
7805,2014,September,2014-09-14T00:00:00.000Z,Yes,Male,"Executive (sales, administration)",9,2014-09-14T00:00:00.000Z,Yogyakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,123.32109390404136,98.0,426.50044244468404
7806,2014,September,2014-09-14T00:00:00.000Z,No,Female,"Executive (sales, administration)",9,2014-09-14T00:00:00.000Z,Surabaya,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,2 days,93.32109390404136,31.440787778742497,732.2710810224844
7807,2014,September,2014-09-14T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-14T00:00:00.000Z,Yogyakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,2 days,343.3210939040414,78.60196944685624,429.7832602955832
7808,2014,September,2014-09-14T00:00:00.000Z,No,Female,"Mager (CEO, company director, senior mager)",9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,2 days,123.32109390404136,78.60196944685624,249.08424501901135
7809,2014,September,2014-09-14T00:00:00.000Z,Yes,Female,Student,9,2014-09-14T00:00:00.000Z,Solo,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,129.32109390404136,31.4407877787425,248.7960874632629
7810,2014,September,2014-09-14T00:00:00.000Z,Yes,Male,Student,9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,123.32109390404136,31.4407877787425,170.48227557215512
7811,2014,September,2014-09-14T00:00:00.000Z,Yes,Male,"Executive (sales, administration)",9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,to take or join a regional or international cruise,To take or join a regional or international cruise,1 day,143.32109390404136,39.30098472342812,447.40893934899066
7812,2014,September,2014-09-14T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-14T00:00:00.000Z,Palembang,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,3 days,93.32109390404136,43.762477618272165,185.83606704596795
7813,2014,September,2014-09-14T00:00:00.000Z,Yes,Female,Others (specify),9,2014-09-14T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,103.32109390404136,36.76048119934862,249.8903839431585
7814,2014,September,2014-09-14T00:00:00.000Z,No,Female,"Executive (sales, administration)",9,2014-09-14T00:00:00.000Z,Batam,Leisure,visiting friends/relatives,Visiting friends/relatives,1 day,99.32109390404136,262.574865709633,1727.285261303766
7815,2014,September,2014-09-14T00:00:00.000Z,Yes,Female,Others (specify),9,2014-09-14T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,293.3210939040414,98.0,1169.749665332612
7816,2014,September,2014-09-14T00:00:00.000Z,No,Female,"Mager (CEO, company director, senior mager)",9,2014-09-14T00:00:00.000Z,Batam,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,93.32109390404136,32.821858213704125,152.4004386887088
